"Pseudopithomyces sacchari" TRUE
"Pseudocercospora abelmoschi" TRUE
"Uwemyces elaeidis" TRUE
"Pulchromyces fimicola" TRUE
"Phytopythium vexans" TRUE
"Globisporangium splendens" TRUE
"Ramulispora sorghicola" TRUE
"Ramulispora sorghi" TRUE
"Exserohilum turcicum" TRUE
"Rhizomucor pusillus" TRUE
"Sarocladium oryzae" TRUE
"Sclerotium coffeicola" TRUE
"Rhizopus arrhizus" TRUE
"Exserohilum rostratum" TRUE
"Thermomyces lanuginosus" TRUE
"Torula herbarum" TRUE
"Latorua caligans" TRUE
"Stachybotrys microsporus" TRUE
"Thermomyces ibadanensis" TRUE
"Triadelphia pulvinata" TRUE
"Triadelphia loudetiae" TRUE
"Syncephalis nana" TRUE
"Trichoderma pseudokoningii" TRUE
"Trichoderma harzianum" TRUE
"Trichoderma koningii" TRUE
"Musicillium theobromae" TRUE
"Metacordyceps chlamydosporia" TRUE
"Zygosporium oscheoides" TRUE
"Volvariella volvacea" TRUE
"Sporisorium andropogonis" TRUE
"Arcyria cinerea" TRUE
"Arcyria globosa" TRUE
"Arcyria denudata" TRUE
"Arcyria incarnata" TRUE
"Stemonitopsis typhina" TRUE
"Craterium leucocephalum" TRUE
"Craterium aureum" TRUE
"Craterium minutum" TRUE
"Diachea leucopoda" TRUE
"Diachea radiata" TRUE
"Diderma effusum" TRUE
"Diderma hemisphaericum" TRUE
"Didymium difforme" TRUE
"Didymium iridis" TRUE
"Didymium minus" TRUE
"Didymium nigripes" TRUE
"Didymium melanospermum" TRUE
"Didymium quitense" TRUE
"Didymium squamulosum" TRUE
"Fuligo septica" TRUE
"Hemitrichia calyculata" TRUE
"Hemitrichia serpula" TRUE
"Collaria arcyrionema" TRUE
"Lamproderma scintillans" TRUE
"Lycogala epidendrum" TRUE
"Metatrichia horrida" TRUE
"Perichaena microspora" TRUE
"Physarum bogoriense" TRUE
"Physarum compressum" TRUE
"Physarum citrinum" TRUE
"Physarum globuliferum" TRUE
"Physarum melleum" TRUE
"Physarum nucleatum" TRUE
"Physarum pezizoideum" TRUE
"Physarum stellatum" TRUE
"Stemonitis axifera" TRUE
"Stemonitis fusca" TRUE
"Stemonitis splendens" TRUE
"Trichia favoginea" TRUE
"Tubifera ferruginosa" TRUE
"Lichtheimia corymbifera" TRUE
"Acanthostoma reflexum" TRUE
"Acanthonitschkea argentinensis" TRUE
"Acremoniella atra" TRUE
"Acremonium hyalinulum" TRUE
"Acrophialophora fusispora" TRUE
"Acremonium zonatum" TRUE
"Sarocladium strictum" TRUE
"Acrodictys balladynae" TRUE
"Pseudoacrodictys deightonii" TRUE
"Acrodictys elaeidicola" TRUE
"Aecidium garckeanum" TRUE
"Aecidium crassocephali" TRUE
"Aecidium phyllanthi" TRUE
"Aecidium hibisci-surattensis" TRUE
"Sphenorchidium deightonii" TRUE
"Aecidium cynanchi" TRUE
"Aecidium justiciae" TRUE
"Aecidium marsdeniae" TRUE
"Dietelia codiaei" TRUE
"Physopella hansfordii" TRUE
"Aecidium schwenkiae" TRUE
"Aecidium tafoense" TRUE
"Aecidium mitracarpi" TRUE
"Aecidium crini" TRUE
"Albugo ipomoeae-panduratae" TRUE
"Alternaria brassicicola" TRUE
"Alternaria alternata" TRUE
"Alternaria cucumerina" TRUE
"Alternaria porri" TRUE
"Alternaria tenuissima" TRUE
"Alternaria solani" TRUE
"Alternaria tabacina" TRUE
"Ampelomyces quisqualis" TRUE
"Amazonia psychotriae" TRUE
"Annellodochium ramulisporum" TRUE
"Amauroderma rugosum" TRUE
"Alternaria zinniae" TRUE
"Amazonia tetrorchidii" TRUE
"Annellolacinia dinemasporioides" TRUE
"Pyrenula cinerosa" TRUE
"Arthrinium arundinis" TRUE
"Apiosordaria nigeriensis" TRUE
"Armillaria mellea" TRUE
"Appendiculella uapacicola" TRUE
"Aplosporella violacea" TRUE
"Arthrinium phaeospermum" TRUE
"Aschersonia crenulata" TRUE
"Aschersonia hypocreoidea" TRUE
"Spiropes melanoplaca" TRUE
"Spiropes penicillium" TRUE
"Arthrinium sacchari" TRUE
"Boeremia exigua" TRUE
"Ascochyta ricinella" TRUE
"Aspergillus amstelodami" TRUE
"Aspergillus aculeatus" TRUE
"Aspergillus flavipes" TRUE
"Aspergillus glaucus" TRUE
"Aspergillus niger" TRUE
"Aspergillus terreus" TRUE
"Asteridiella naucleae" TRUE
"Irenina trematis" TRUE
"Asteridiella combreti" TRUE
"Asteridiella cyclopoda" TRUE
"Asteridiella triloba" TRUE
"Asteridiella diospyricola" TRUE
"Asteridiella entebbeensis" TRUE
"Asteridiella deightonii" TRUE
"Asteridiella hippocrateae" TRUE
"Asteridiella melastomatacearum" TRUE
"Asteridiella fici" TRUE
"Asteridiella sarcocephali" TRUE
"Asteridiella premnae" TRUE
"Asteridiella bersamae" TRUE
"Asteridiella hansfordii" TRUE
"Asteridiella voacangae" TRUE
"Asteridiella terminaliae" TRUE
"Asteridiella harunganae" TRUE
"Asteridiella homalii-angustifolii" TRUE
"Asteridiella hughesii" TRUE
"Asteridiella thunbergiae-chrysopis" TRUE
"Asteridiella soyauxiae" TRUE
"Asteridiella irregularis" TRUE
"Asteridiella sepulta" TRUE
"Asteridiella salaciae-erectae" TRUE
"Asterina deviata" TRUE
"Asterina contigua" TRUE
"Asterina alchorneae" TRUE
"Asterina diplocarpa" TRUE
"Asterina thunbergiicola" TRUE
"Asterina disseminata" TRUE
"Asterina funtumiae" TRUE
"Asterina scaberrima" TRUE
"Asterina grewiae" TRUE
"Asterina hapala" TRUE
"Asterina connectilis" TRUE
"Asterina spissa" TRUE
"Asterolibertia parinarii" TRUE
"Asterina homalii" TRUE
"Asterina combreti" TRUE
"Asterina trichiliae" TRUE
"Asterina baphiae" TRUE
"Asterina tragiae" TRUE
"Asterina manihotis" TRUE
"Asterina leeae" TRUE
"Asterina turraeae" TRUE
"Asterina cissi" TRUE
"Asterina capparis" TRUE
"Asterina jaundeae" TRUE
"Asterina pycnanthi" TRUE
"Asterina aburiensis" TRUE
"Asterina deightonii" TRUE
"Asterina lawsoniae" TRUE
"Asterina chlorophorae" TRUE
"Asterina scitula" TRUE
"Asterina leonensis" TRUE
"Prillieuxina rhaphiostylidis" TRUE
"Asterothyrium octomerum" TRUE
"Asterolibertia burchelliae" TRUE
"Asterinella entebbeensis" TRUE
"Atractilina parasitica" TRUE
"Nigrocornus scleroticus" TRUE
"Claviceps pallida" TRUE
"Balansia concinna" TRUE
"Balansia andropogonis" TRUE
"Balladyna velutina" TRUE
"Balladyna leonensis" TRUE
"Berkleasmium leonense" TRUE
"Bidenticula cannae" TRUE
"Beltrania rhombica" TRUE
"Bipolaris papendorfii" TRUE
"Bipolaris sacchari" TRUE
"Botryosphaeria dothidea" TRUE
"Brachysporiella gayana" TRUE
"Brooksia tropicalis" TRUE
"Microcera diploa" TRUE
"Elateraecium callianthum" TRUE
"Dimerosporiella cephalosporii" TRUE
"Calonectria inconspicua" TRUE
"Calonectria limpida" TRUE
"Helminthosporium albiziae" TRUE
"Calostilbe striispora" TRUE
"Fellhanera bouteillei" TRUE
"Huntiella moniliformis" TRUE
"Cercospora bidentis" TRUE
"Pseudocercospora aciculina" TRUE
"Pseudocercospora bradburyae" TRUE
"Cercospora beticola" TRUE
"Pseudocercospora bauhiniae" TRUE
"Zasmidium canavaliae" TRUE
"Cercospora erythrinae" TRUE
"Mycosphaerella coffeicola" TRUE
"Cercospora digitariae" TRUE
"Stagonosporopsis cucurbitacearum" TRUE
"Pseudocercospora elephantopodis" TRUE
"Cercospora carbonacea" TRUE
"Pseudocercospora contraria" TRUE
"Cercospora capsici" TRUE
"Zasmidium dracaenae" TRUE
"Cercospora duddiae" TRUE
"Cercospora ellisii" TRUE
"Pseudocercospora chrysobalani" TRUE
"Cercospora cardiospermi" TRUE
"Passalora bataticola" TRUE
"Passalora gliricidiasis" TRUE
"Cercospora gerberae" TRUE
"Cercospora hydrangeae" TRUE
"Cercospora pinnulicola" TRUE
"Passalora nervisequens" TRUE
"Sphaerulina oryzina" TRUE
"Cercospora physalidis" TRUE
"Cercospora nicotianae" TRUE
"Passalora munduleae" TRUE
"Cercospora sesami" TRUE
"Cercospora mirabilis" TRUE
"Mycosphaerella berkeleyi" TRUE
"Pseudocercospora pulviniformis" TRUE
"Cercospora petuniae" TRUE
"Cercospora schiffnerulae" TRUE
"Cercospora zinniae" TRUE
"Cercospora solanicola" TRUE
"Cercospora sorghi" TRUE
"Cercospora tageticola" TRUE
"Mycovellosiella bellynckii" TRUE
"Cercosporella virgaureae" TRUE
"Cerotelium deightonii" TRUE
"Cerotelium fici" TRUE
"Chaetothyrium guaraniticum" TRUE
"Chevalieropsis ctenotricha" TRUE
"Perisporiopsis lophirae" TRUE
"Blakeslea trispora" TRUE
"Chionomyces sclerochitonis" TRUE
"Chionomyces chorleyi" TRUE
"Matsusporium tropicale" TRUE
"Cirsosia manaosensis" TRUE
"Circinotrichum falcatisporum" TRUE
"Cirsosia hughesii" TRUE
"Cintractia limitata" TRUE
"Cladosporium oxysporum" TRUE
"Metulocladosporiella musae" TRUE
"Cladosporium herbarum" TRUE
"Zasmidium paulliniae" TRUE
"Cladosporium sphaerospermum" TRUE
"Cladosporium tenuissimum" TRUE
"Claviceps maximensis" TRUE
"Clypeolella ricini" TRUE
"Curvularia cymbopogonis" TRUE
"Bipolaris zeicola" TRUE
"Coccomyces cocoes" TRUE
"Cochliobolus geniculatus" TRUE
"Bipolaris maydis" TRUE
"Cochliobolus intermedius" TRUE
"Bipolaris oryzae" TRUE
"Curvularia lunata" TRUE
"Bipolaris sorokiniana" TRUE
"Curvularia nodulosa" TRUE
"Curvularia ravenelii" TRUE
"Curvularia spicifera" TRUE
"Colletotrichum circinans" TRUE
"Colletotrichum coccodes" TRUE
"Colletotrichum gossypii" TRUE
"Colletotrichum graminicola" TRUE
"Gloeosporium orbiculare" TRUE
"Coniella musaiaensis" TRUE
"Conidiosporomyces verruculosus" TRUE
"Cookeina tricholoma" TRUE
"Neocordana musae" TRUE
"Coriolopsis occidentalis" TRUE
"Erythricium salmonicolor" TRUE
"Corynespora hansfordii" TRUE
"Corynespora elaeidicola" TRUE
"Corynespora leptoderridicola" TRUE
"Phaeodothis winteri" TRUE
"Cunninghamella echinulata" TRUE
"Curvularia affinis" TRUE
"Curvularia oryzae" TRUE
"Curvularia penniseti" TRUE
"Curvularia verrucosa" TRUE
"Cylindrocarpon macrosporum" TRUE
"Dactuliophora tarrii" TRUE
"Dactuliophora harrisiae" TRUE
"Dactylaria asymmetrica" TRUE
"Deightoniella africana" TRUE
"Dendrodochium coniosporiicola" TRUE
"Hyalosphaera pulchella" TRUE
"Delortia palmicola" TRUE
"Denticularia modesta" TRUE
"Diatrypella citricola" TRUE
"Dictyoarthrinium sacchari" TRUE
"Didymella aerospora" TRUE
"Dictyoasterina conopharyngiae" TRUE
"Dictydiaethalium plumbeum" TRUE
"Didymella lycopersici" TRUE
"Phaeostigme picea" TRUE
"Dimerium leonense" TRUE
"Diedickea piptadeniae" TRUE
"Dimerium venturioides" TRUE
"Diplocarpon rosae" TRUE
"Phomatospora dinemasporium" TRUE
"Domingoella asterinarum" TRUE
"Drechslera ellisii" TRUE
"Bipolaris cookei" TRUE
"Echidnodes cocoes" TRUE
"Duportella tristicula" TRUE
"Elsinoe fawcettii" TRUE
"Elsinoe rhigiocaryae" TRUE
"Stigmochora deightonii" TRUE
"Endocalyx melanoxanthus" TRUE
"Englerula xanthina" TRUE
"Zoophthora aphidis" TRUE
"Endophragmiella albiziae" TRUE
"Entomophaga grylli" TRUE
"Trichoconis schiffnerulae" TRUE
"Eriomycopsis bomplandi" TRUE
"Eriocercospora balladynae" TRUE
"Eriomycopsis flagellata" TRUE
"Trichoconis hamata" TRUE
"Sphaerellopsis filum" TRUE
"Eutypella russodes" TRUE
"Exosporium stilbaceum" TRUE
"Rigidoporus microporus" TRUE
"Exosporium leptoderridicola" TRUE
"Fracchiaea hystricula" TRUE
"Funalia funalis" TRUE
"Fusarium arthrosporioides" TRUE
"Fusarium graminearum" TRUE
"Fusarium lateritium" TRUE
"Fusarium roseum" TRUE
"Fusarium incarnatum" TRUE
"Fusarium xylarioides" TRUE
"Ganoderma colossus" TRUE
"Ganoderma zonatum" TRUE
"Ganoderma curtisii" TRUE
"Clonostachys rosea" TRUE
"Gloeocercospora sorghi" TRUE
"Trichoderma virens" TRUE
"Acremonium nigricans" TRUE
"Gliomastix luzulae" TRUE
"Gonatophragmium mori" TRUE
"Gongronella butleri" TRUE
"Goplana concinna" TRUE
"Graphiola phoenicis" TRUE
"Grallomyces portoricensis" TRUE
"Graphium rhodophaeum" TRUE
"Gyrothrix circinata" TRUE
"Gyrothrix dichotoma" TRUE
"Dicyma ovalispora" TRUE
"Dicyma togoensis" TRUE
"Haplographium mangiferae" TRUE
"Hapalophragmium pieningii" TRUE
"Hapalophragmium millettiae-rhodanthae" TRUE
"Hapalophragmium ornatum" TRUE
"Helminthosporium coffeae" TRUE
"Pleurophragmium capense" TRUE
"Helminthosporium acaciae" TRUE
"Helminthosporium bauhiniae" TRUE
"Solicorynespora foveolata" TRUE
"Hiospira hendrickxii" TRUE
"Spiropes dorycarpus" TRUE
"Hemileia dioscoreae-aculeatae" TRUE
"Neoscytalidium dimidiatum" TRUE
"Hemileia vastatrix" TRUE
"Hermatomyces tucumanensis" TRUE
"Hemileia scholzii" TRUE
"Hemibeltrania cinnamomi" TRUE
"Trametes hirta" TRUE
"Hexagonia discopoda" TRUE
"Trametes speciosa" TRUE
"Pirozynskiella solaninum" TRUE
"Hypoxylon haematostroma" TRUE
"Annulohypoxylon annulatum" TRUE
"Nemania serpens" TRUE
"Annulohypoxylon stygium" TRUE
"Hypoxylon rubiginosum" TRUE
"Camillea tinctor" TRUE
"Hypoxylon sclerophaeum" TRUE
"Irenopsis colicola" TRUE
"Irenopsis acridocarpicola" TRUE
"Irenopsis aciculosa" TRUE
