"Meliola hirsuta" TRUE
"Asteridiella entebbeensis" TRUE
"Stigmina phyllanthi" TRUE
"Sclerographium phyllanthicola" TRUE
"Asteridiella fici" TRUE
"Spiropes japonicus" TRUE
"Asteridiella hansfordii" TRUE
"Asterina alchorneae" TRUE
"Asteridiella harunganae" TRUE
"Meliola leonensis" TRUE
"Asteridiella hippocrateae" TRUE
"Spiropes guareicola" TRUE
"Asteridiella hughesii" TRUE
"Asteridiella irregularis" TRUE
"Lembosia anogeissi" TRUE
"Calonectria limpida" TRUE
"Asteridiella naucleae" TRUE
"Asterolibertia burchelliae" TRUE
"Asteridiella phyllanthi" TRUE
"Asteridiella plumeriae" TRUE
"Asteridiella premnae" TRUE
"Dimerium venturioides" TRUE
"Asteridiella sarcocephali" TRUE
"Asteridiella sepulta" TRUE
"Cylindrocarpon macrosporum" TRUE
"Asteridiella soyauxiae" TRUE
"Asteridiella terminaliae" TRUE
"Asteridiella tetracerae" TRUE
"Puttemansia wildemaniana" TRUE
"Asterina sponiae" TRUE
"Asteridiella triloba" TRUE
"Asteridiella ugandensis" TRUE
"Asteridiella voacangae" TRUE
"Lembosia carpodini" TRUE
"Phyllachora carpodini" TRUE
"Asterina scruposa" TRUE
"Domingoella asterinarum" TRUE
"Hysterostomella tetracerae" TRUE
"Phaeodimeriella parvula" TRUE
"Asterina homaliicola" TRUE
"Asterina aburiensis" TRUE
"Micropeltis ugandae" TRUE
"Trichothyrium reptans" TRUE
"Micropeltis congoensis" TRUE
"Skierka congensis" TRUE
"Asterina baphiae" TRUE
"Hansfordiella asterinearum" TRUE
"Asterina blanda" TRUE
"Asterina capparis" TRUE
"Asterina chlorophorae" TRUE
"Meliola chlorophorae" TRUE
"Asterina cissi" TRUE
"Meliola cissi" TRUE
"Asterina clasterosporium" TRUE
"Asterina concinna" TRUE
"Asterina connectilis" TRUE
"Asterina deightonii" TRUE
"Asterina deviata" TRUE
"Periconiella smeathmanniae" TRUE
"Asterina diplocarpa" TRUE
"Irenopsis coronata" TRUE
"Pseudocercospora triumfettigena" TRUE
"Asterina disseminata" TRUE
"Asterina funtumiae" TRUE
"Meliola reflexa" TRUE
"Meliola voacangae" TRUE
"Asterina grewiae" TRUE
"Asterina hapala" TRUE
"Meliola hugoniae" TRUE
"Phyllachora hugoniae" TRUE
"Asterina homalii" TRUE
"Acanthostoma reflexum" TRUE
"Asterina jaundeae" TRUE
"Asterina lawsoniae" TRUE
"Asterina leeae" TRUE
"Irenopsis leeae" TRUE
"Pseudocercospora marsdeniae" TRUE
"Asterina manihotis" TRUE
"Grallomyces portoricensis" TRUE
"Asterina pleioceratis" TRUE
"Asterina pycnanthi" TRUE
"Asterina radiofissilis" TRUE
"Asterina scaberrima" TRUE
"Asterina scitula" TRUE
"Asterina spathodeae" TRUE
"Asterina spissa" TRUE
"Meliola jasmini" TRUE
"Dimerina mindanaensis" TRUE
"Sporidesmium jasminicola" TRUE
"Meliola jasminicola" TRUE
"Asterina tertia" TRUE
"Asterina thunbergiicola" TRUE
"Asterina tragiae" TRUE
"Asterina trichiliae" TRUE
"Meliola opposita" TRUE
"Asterina turraeae" TRUE
"Meliola psychotriae" TRUE
"Asterinella entebbeensis" TRUE
"Meliola loranthi" TRUE
"Pestalotiopsis glandicola" TRUE
"Vizella gomphispora" TRUE
"Asterolibertia parinarii" TRUE
"Asterothyrium pittieri" TRUE
"Meliola thalliformis" TRUE
"Meliola mitragynicola" TRUE
"Aulaxina quadrangula" TRUE
"Auricularia delicata" TRUE
"Auricularia fuscosuccinea" TRUE
"Auricularia mesenterica" TRUE
"Bacidia heteroloma" TRUE
"Bacidia nigeriensis" TRUE
"Bactrodesmium papyricola" TRUE
"Balansia andropogonis" TRUE
"Balansia concinna" TRUE
"Balansia henningsiana" TRUE
"Balladyna leonensis" TRUE
"Balladyna velutina" TRUE
"Balladynella palmicola" TRUE
"Bartalinia robillardoides" TRUE
"Beauveria bassiana" TRUE
"Bellulicauda dialii" TRUE
"Beltrania rhombica" TRUE
"Gyrothrix circinata" TRUE
"Beniowskia sphaeroidea" TRUE
"Berkleasmium leonense" TRUE
"Perichaena chrysosperma" TRUE
"Bidenticula cannae" TRUE
"Micropeltella minima" TRUE
"Mycosphaerella sieberiana" TRUE
"Bipolaris heveae" TRUE
"Bipolaris papendorfii" TRUE
"Bipolaris sacchari" TRUE
"Cladosporium oxysporum" TRUE
"Curvularia brachyspora" TRUE
"Blakeslea trispora" TRUE
"Botryodiplodia palmarum" TRUE
"Stachybotrys kampalensis" TRUE
"Trichoconis caudata" TRUE
"Colletotrichum truncatum" TRUE
"Stachylidium bicolor" TRUE
"Fusarium solani" TRUE
"Pestalotiopsis disseminata" TRUE
"Stachybotrys theobromae" TRUE
"Chaetomium globosum" TRUE
"Wallrothiella subiculosa" TRUE
"Botryosphaeria dothidea" TRUE
"Botryosphaeria elaeidis" TRUE
"Botryosporium longibrachiatum" TRUE
"Botrytis cinerea" TRUE
"Brachysporiella gayana" TRUE
"Brooksia tropicalis" TRUE
"Stenella constricta" TRUE
"Broomeia congregata" TRUE
"Buellia adamesii" TRUE
"Buellia deightonii" TRUE
"Meliola salaciae" TRUE
"Calocera cornea" TRUE
"Zygosporium echinosporum" TRUE
"Meliola pterocarpicola" TRUE
"Calostilbe striispora" TRUE
"Calothyriella ananassae" TRUE
"Calvatia gardneri" TRUE
"Calvatia lilacina" TRUE
"Stigmochora albiziae" TRUE
"Candida parapsilosis" TRUE
"Lembosia lagynopoda" TRUE
"Strigula nitidula" TRUE
"Byssoloma subdiscordans" TRUE
"Gyalectidium rotuliforme" TRUE
"Cephaliophora tropica" TRUE
"Sarocladium oryzae" TRUE
"Ceratiomyxa fruticulosa" TRUE
"Ceratocystis fimbriata" TRUE
"Ceratocystis paradoxa" TRUE
"Ceratosphaeria lampadophora" TRUE
"Meliola newbouldiae" TRUE
"Pseudocercospora berryae" TRUE
"Cercospora abromae" TRUE
"Cercospora adeniae" TRUE
"Cercospora anchomanicola" TRUE
"Cercospora annulata" TRUE
"Cercospora apii" TRUE
"Cercospora asparagi" TRUE
"Cercospora averrhoae" TRUE
"Cercospora beticola" TRUE
"Cercospora brassicicola" TRUE
"Cercospora canescens" TRUE
"Stagonopsis phaseoli" TRUE
"Cercospora calendulae" TRUE
"Cercospora capsici" TRUE
"Cercospora carbonacea" TRUE
"Cercospora cardiospermi" TRUE
"Cercospora carotae" TRUE
"Cercospora chevalieri" TRUE
"Cercospora demetrioniana" TRUE
"Cercospora digitariae" TRUE
"Cercospora duddiae" TRUE
"Cercospora ellisii" TRUE
"Cercospora erythrinae" TRUE
"Meliola bicornis" TRUE
"Cercospora furfurella" TRUE
"Phoma crastophila" TRUE
"Phaeoseptoria setariae" TRUE
"Septoria setariicola" TRUE
"Cercospora gerberae" TRUE
"Cercospora grandissima" TRUE
"Cercospora guineensis" TRUE
"Cercospora hydrangeae" TRUE
"Cercospora justiciicola" TRUE
"Cercospora longissima" TRUE
"Cercospora malayensis" TRUE
"Cercospora mikaniicola" TRUE
"Cercospora mirabilis" TRUE
"Phyllachora pterocarpi" TRUE
"Cercospora nicotianae" TRUE
"Cercospora petuniae" TRUE
"Cercospora physalidis" TRUE
"Cercospora pinnulicola" TRUE
"Pseudocercospora nigricans" TRUE
"Cercospora ricinella" TRUE
"Cercospora sesami" TRUE
"Cercospora solanicola" TRUE
"Cercospora sorghi" TRUE
"Pseudocercospora stizolobii" TRUE
"Cercospora strigae" TRUE
"Cercospora taccae" TRUE
"Cercospora tageticola" TRUE
"Cercospora ternateae" TRUE
"Cercospora tessellata" TRUE
"Cercospora tetragoniae" TRUE
"Cercospora ugandensis" TRUE
"Cercospora volkameriae" TRUE
"Cercospora xanthosomatis" TRUE
"Cercospora zinniae" TRUE
"Cercosporella cana" TRUE
"Cercosporella dioscoreophylli" TRUE
"Cercosporella telosmae" TRUE
"Cercosporella virgaureae" TRUE
"Mycosphaerella henningsii" TRUE
"Cochliobolus setariae" TRUE
"Cerebella cenchroidis" TRUE
"Cerotelium combreti" TRUE
"Cerotelium deightonii" TRUE
"Cerotelium fici" TRUE
"Cercospora ficina" TRUE
"Cerotelium proximellum" TRUE
"Chaetomium thermophilum" TRUE
"Chaetothyrium guaraniticum" TRUE
"Chevalieropsis ctenotricha" TRUE
"Zygosporium masonii" TRUE
"Lembosia lophirae" TRUE
"Chiodecton album" TRUE
"Chionomyces chorleyi" TRUE
"Meliola capensis" TRUE
"Chionomyces sclerochitonis" TRUE
"Choanephora cucurbitarum" TRUE
"Choanephora infundibulifera" TRUE
"Ciliochorella mangiferae" TRUE
"Cintractia axicola" TRUE
"Cintractia limitata" TRUE
"Circinella muscae" TRUE
"Circinotrichum falcatisporum" TRUE
"Circinotrichum olivaceum" TRUE
"Cirsosia hughesii" TRUE
"Cirsosia manaosensis" TRUE
"Cirsosia transversalis" TRUE
"Puccinia costina" TRUE
"Cladosporium colocasiae" TRUE
"Cladosporium herbarum" TRUE
"Meliola paulliniae" TRUE
"Cladosporium sphaerospermum" TRUE
"Cladosporium tenuissimum" TRUE
"Clasterosporium scleriae" TRUE
"Clathroconium arachnicola" TRUE
"Claviceps cynodontis" TRUE
"Claviceps fusiformis" TRUE
"Claviceps maximensis" TRUE
"Clypeolella ricini" TRUE
"Acremoniula sarcinellae" TRUE
"Trichoconis viridula" TRUE
"Trichoconis malloti" TRUE
"Coccomyces cocoes" TRUE
"Cochliobolus bicolor" TRUE
"Tetraploa aristata" TRUE
"Curvularia trifolii" TRUE
"Chaetomium murorum" TRUE
"Macrophomina phaseolina" TRUE
"Nigrospora sacchari" TRUE
"Curvularia verruculosa" TRUE
"Cochliobolus intermedius" TRUE
"Fusarium equiseti" TRUE
"Colletotrichum graminicola" TRUE
"Cochliobolus neergaardii" TRUE
"Pestalotiopsis cruenta" TRUE
"Spadicoides afzeliae" TRUE
"Colletotrichum coccodes" TRUE
"Colletotrichum crassipes" TRUE
"Colletotrichum gloeosporioides" TRUE
"Colletotrichum gossypii" TRUE
"Colletotrichum lindemuthianum" TRUE
"Leptosphaerulina trifolii" TRUE
"Colletotrichum pancratii" TRUE
"Collybia albofurfuracea" TRUE
"Collybia sierraleonis" TRUE
"Collybia viridis" TRUE
"Coltricia cinnamomea" TRUE
"Comatricha laxa" TRUE
"Compsosporiella deightonii" TRUE
"Conidiosporomyces verruculosus" TRUE
"Coniella musaiaensis" TRUE
"Coniella petrakii" TRUE
"Cookeina sulcipes" TRUE
"Cookeina tricholoma" TRUE
"Mycosphaerella musicola" TRUE
"Coriolopsis badia" TRUE
"Coriolopsis occidentalis" TRUE
"Spinulosphaeria thaxteri" TRUE
"Trichoderma harzianum" TRUE
"Corynespora calicioidea" TRUE
"Guignardia harunganae" TRUE
"Torula herbarum" TRUE
"Corynespora elaeidicola" TRUE
"Corynespora hansfordii" TRUE
"Sporidesmium tropicale" TRUE
"Corynespora homaliicola" TRUE
"Corynespora lanneicola" TRUE
"Corynespora leptoderridicola" TRUE
"Corynespora trichiliae" TRUE
"Coryneum psidii" TRUE
"Crepidotus applanatus" TRUE
"Crepidotus mollis" TRUE
"Crossopsora perscita" TRUE
"Cryptothecia thoroldii" TRUE
"Cunninghamella echinulata" TRUE
"Syncephalastrum racemosum" TRUE
"Cunninghamella elegans" TRUE
"Mycena termitum" TRUE
"Rhizopus stolonifer" TRUE
"Curvularia affinis" TRUE
"Curvularia andropogonis" TRUE
"Curvularia deightonii" TRUE
"Curvularia eragrostidis" TRUE
"Curvularia fallax" TRUE
"Curvularia cymbopogonis" TRUE
"Curvularia pallescens" TRUE
"Curvularia oryzae" TRUE
"Curvularia penniseti" TRUE
"Curvularia senegalensis" TRUE
"Cyathus limbatus" TRUE
"Cyathus poeppigii" TRUE
"Phyllachora neurophila" TRUE
"Zygosporium gibbum" TRUE
"Pestalotiopsis versicolor" TRUE
"Cylindrosporium kilimandscharicum" TRUE
"Cytosphaera mangiferae" TRUE
"Dacryopinax spathularia" TRUE
"Dactuliophora elongata" TRUE
"Dactuliophora harrisiae" TRUE
"Dactuliophora tarrii" TRUE
"Dactylaria dioscoreae" TRUE
"Deightoniella leonensis" TRUE
"Delortia palmicola" TRUE
"Dendrodochium coniosporiicola" TRUE
"Gyrothrix hughesii" TRUE
"Dendryphion vinosum" TRUE
"Denticularia fici" TRUE
"Denticularia modesta" TRUE
"Desmidiospora myrmecophila" TRUE
"Diachea leucopoda" TRUE
"Hermatomyces tucumanensis" TRUE
"Diaporthe citri" TRUE
"Sporidesmium vagum" TRUE
"Melanographium citri" TRUE
"Sporidesmium uvariicola" TRUE
"Dictydiaethalium plumbeum" TRUE
"Dictydium cancellatum" TRUE
"Dictyoarthrinium rabaulense" TRUE
"Dictyoarthrinium sacchari" TRUE
"Dictyoasterina conopharyngiae" TRUE
"Dictyonella scabra" TRUE
"Periconiella anisophylleae" TRUE
"Polyrhizon cassipoureae" TRUE
"Diderma hemisphaericum" TRUE
"Didymella aerospora" TRUE
"Didymella lycopersici" TRUE
"Didymium nigripes" TRUE
"Didymium squamulosum" TRUE
"Phaeoisaria clematidis" TRUE
"Hypocreopsis macrostoma" TRUE
"Metasphaeria leonensis" TRUE
"Neodeightonia subglobosa" TRUE
"Diedickea piptadeniae" TRUE
"Meliola dissotidis" TRUE
"Dimerium leonense" TRUE
"Diorchidium quadrifidum" TRUE
"Diplocarpon rosae" TRUE
"Dirinaria picta" TRUE
"Dinemasporium aberrans" TRUE
"Sympodiophora didyma" TRUE
"Meliola ostryoderridis" TRUE
"Dothidella eriosemae" TRUE
"Bipolaris triticicola" TRUE
"Drechslera ellisii" TRUE
"Duportella tristicula" TRUE
"Spiropes penicillium" TRUE
"Eriocercospora balladynae" TRUE
"Echidnodes cocoes" TRUE
"Effetia craspedoconidica" TRUE
"Elsinoe baphiae" TRUE
"Elsinoe canavaliae" TRUE
"Elsinoe fawcettii" TRUE
"Elsinoe piperis" TRUE
"Elsinoe rhigiocaryae" TRUE
"Elsinoe salaciae" TRUE
"Encoelia russa" TRUE
"Endocalyx melanoxanthus" TRUE
"Endophragmiella leonensis" TRUE
"Enerthidium canarii" TRUE
"Englerula leonensis" TRUE
"Englerula xanthina" TRUE
"Epichloe cinerea" TRUE
"Epicoccum neglectum" TRUE
"Epicoccum nigrum" TRUE
"Epithele interrupta" TRUE
"Schiffnerula periplocae" TRUE
"Domingoella deightonii" TRUE
"Titaeopsis ugandae" TRUE
"Schiffnerula hippocrateae" TRUE
"Puccinia polysora" TRUE
"Eutypella russodes" TRUE
"Periconia minutissima" TRUE
"Eutypella theobromicola" TRUE
"Exosporium stilbaceum" TRUE
"Exserohilum inaequale" TRUE
"Exserohilum longirostratum" TRUE
"Favolaschia thwaitesii" TRUE
"Flabellospora crassa" TRUE
"Fomes ligneus" TRUE
"Fracchiaea hystricula" TRUE
"Fuligo cinerea" TRUE
"Fuligo septica" TRUE
"Fulvia fulva" TRUE
"Funalia funalis" TRUE
"Fusarium acuminatum" TRUE
"Fusarium arthrosporioides" TRUE
"Fusarium avenaceum" TRUE
"Fusarium camptoceras" TRUE
"Fusarium chlamydosporum" TRUE
"Fusarium culmorum" TRUE
"Fusarium graminearum" TRUE
"Fusarium incarnatum" TRUE
"Fusarium lateritium" TRUE
"Gaeumannomyces graminis" TRUE
"Phaeocytostroma sacchari" TRUE
"Fusarium pallidoroseum" TRUE
"Nigrospora oryzae" TRUE
"Fusarium sporotrichioides" TRUE
"Peronosclerospora sorghi" TRUE
"Fusarium xylarioides" TRUE
"Ganoderma applanatum" TRUE
"Ganoderma colossus" TRUE
"Ganoderma curtisii" TRUE
"Ganoderma lucidum" TRUE
"Geastrum drummondii" TRUE
"Geastrum minimum" TRUE
"Geastrum mirabile" TRUE
"Geastrum pulverulentus" TRUE
"Geastrum saccatum" TRUE
"Geosmithia emersonii" TRUE
"Gibellula aranearum" TRUE
"Phialostele scytopetali" TRUE
"Gliomastix luzulae" TRUE
"Phialocephala fusca" TRUE
"Gliomastix musicola" TRUE
"Gloeocercospora sorghi" TRUE
"Phoma insidiosa" TRUE
"Phyllosticta sorghiphila" TRUE
"Puccinia purpurea" TRUE
"Gloeosporium musarum" TRUE
"Pseudocercospora contraria" TRUE
"Glyphis cicatricosa" TRUE
"Gonatophragmium mori" TRUE
"Gongronella butleri" TRUE
"Goplana concinna" TRUE
"Graphina arthothelioides" TRUE
"Graphina deightonii" TRUE
"Graphina ulcerata" TRUE
"Graphiola borassi" TRUE
"Graphiola phoenicis" TRUE
"Graphis guineensis" TRUE
"Graphis nigeriensis" TRUE
"Periconia lateralis" TRUE
"Phyllachora afra" TRUE
"Graphium rhodophaeum" TRUE
"Guedea sacra" TRUE
"Guignardia alternantherae" TRUE
"Gyrothrix dichotoma" TRUE
"Gyrothrix verticillata" TRUE
"Hamaspora longissima" TRUE
"Lacellinopsis sacchari" TRUE
"Mycosphaerella berkeleyi" TRUE
"Hapalophragmium deightonii" TRUE
"Hapalophragmium millettiae" TRUE
"Hapalophragmium ornatum" TRUE
"Phyllachora leucospila" TRUE
"Hapalophragmium pieningii" TRUE
"Meliola scabriseta" TRUE
"Haplographium mangiferae" TRUE
"Hemileia scholzii" TRUE
"Harknessia deightonii" TRUE
"Nodulisporium gregarium" TRUE
"Peroneutypella pusilla" TRUE
"Helicominopsis fici" TRUE
