"x"
"Lactifluus rubiginosus";4
"Lactifluus rufomarginatus";4
"Lactifluus ruvubuensis";4
"Lactifluus zenkeri";4
"Lembosia lagynopoda";4
"Lentinus brunneofloccosus";4
"Lentinus princeps";4
"Lentinus tigrinus";4
"Lepiota grassei";4
"Lepiota johnsonii";4
"Leptosphaeria penniseticola";4
"Leucocoprinus brebissonii";4
"Leucocoprinus cepistipes";4
"Lichtheimia hyalospora";4
"Macalpinomyces nigritanae";4
"Macalpinomyces spinulosus";4
"Marasmius africanus";4
"Marasmius bingaensis";4
"Marasmius castaneovelutinus";4
"Marasmius graminum";4
"Marasmius guyanensis";4
"Marasmius leveilleanus";4
"Marasmius spaniophyllus";4
"Marasmius umbrinus";4
"Megalodochium palmicola";4
"Melanconium elaeidis";4
"Meliola bougheyana";4
"Meliola busogensis";4
"Meliola cardiospermi";4
"Meliola carissae";4
"Meliola cryptica";4
"Meliola danielliae";4
"Meliola gouaniae";4
"Meliola hendrickxii";4
"Meliola hyptidis";4
"Meliola interrupta";4
"Meliola leonensis";4
"Meliola lippiae";4
"Meliola maesobotryae";4
"Meliola millettiae-sanaganae";4
"Meliola ostryoderridis";4
"Meliola platysepali";4
"Meliola plumbaginis";4
"Meliola pseudospondiadis";4
"Meliola roureae";4
"Meliola sinuosa";4
"Meliola smallii";4
"Meliola sorindeiae";4
"Meliola stenospora";4
"Meliola subdentata";4
"Meliola thalliformis";4
"Meliola thunbergiicola";4
"Meliola triplochitonis";4
"Meliola vignae-gracilis";4
"Meliola xylopiae";4
"Menisporopsis theobromae";4
"Microcera diploa";4
"Microdochium albescens";4
"Microporus concinnus";4
"Miladina lecithina";4
"Miyoshiella triseptata";4
"Mycovellosiella oryzae";4
"Nakataea oryzae";4
"Nectria pityrodes";4
"Nectria pseudotrichia";4
"Neolentinus cirrhosus";4
"Nummularia anthracodes var. gliricidiae";4
"Ocellularia cavata";4
"Oidium heveae";4
"Ophiocordyceps dipterigena";4
"Orphanocoela kranzii";4
"Palaeocephala cymatelloides";4
"Parmelia laevigatoides";4
"Parodiella circumdata";4
"Passalora christianae";4
"Passalora rottboelliae";4
"Passalora tithoniae";4
"Perenniporia martia";4
"Periconia digitata";4
"Periconia manihoticola";4
"Peroneutypa multistromata";4
"Pestalotiopsis microspora";4
"Pestalotiopsis neglecta";4
"Pestalotiopsis papposa";4
"Phaeodimeriella parvula";4
"Phaeosolenia inconspicua";4
"Phakopsora phyllanthi-discoidei";4
"Phellorinia herculeana";4
"Phlebopus portentosus";4
"Phomopsis manihot";4
"Phyllachora acaciae ";4
"Phyllachora cynodontis";4
"Phyllachora fallax";4
"Phyllactinia papayae";4
"Phyllophiale alba";4
"Phyllosticta cucurbitacearum";4
"Phyllosticta sojicola";4
"Physarella oblonga";4
"Physarum compressum";4
"Physarum nucleatum";4
"Pirozynskiella solaninum";4
"Pleurocybella porrigens";4
"Pneumocystis jirovecii";4
"Podosordaria ustorum";4
"Polyporus afzelii";4
"Polyporus dialeptus";4
"Polyporus picipes ";4
"Porina mirabilis";4
"Porphyrellus niger";4
"Pseudoacrodictys deightonii";4
"Pseudocercospora chlorophoricola";4
"Pseudocercospora cotizensis";4
"Pseudocercospora heveae";4
"Pseudocercospora jasminicola";4
"Pseudocercospora subsessilis";4
"Pseudocercospora tacazzeae";4
"Pseudocercosporella sesami-indici";4
"Pseudoperonospora cassiae";4
"Psilocybe citrina";4
"Puccinia andropogonicola";4
"Puccinia chaetochloae";4
"Puccinia dolosoides";4
"Puccinia fimbristylidis";4
"Puccinia peradeniyae";4
"Puccinia perotidis";4
"Puccinia physedrae";4
"Purpureocillium lilacinum";4
"Pyrenochaeta oryzae";4
"Pyrenula ocellata";4
"Pyricularia penniseticola";4
"Pyriculariopsis parasitica";4
"Ramulispora alloteropsidis";4
"Repetophragma aburiense";4
"Repetophragma inflatum";4
"Rhytidenglerula minima";4
"Russula ochrocephala";4
"Russula sesenagula";4
"Russula testacea";4
"Sarcinella mirabilis";4
"Sarcographa labyrinthica";4
"Schizophyllum flabellare";4
"Schizothyrium melanoplacum";4
"Scleroderma citrinum";4
"Serpula similis";4
"Sphaerophragmium acaciae";4
"Sphaerophragmium chevalieri";4
"Sphaerophragmium evernium";4
"Sphenorchidium deightonii";4
"Spiropes effusus";4
"Sporidesmium ghanaense";4
"Sporisorium elegantis";4
"Sporisorium moniliferum";4
"Stereum hirsutum";4
"Stigmina tamarindi";4
"Strigula prasina";4
"Talaromyces purpureogenus";4
"Tapellaria moelleri";4
"Termitomyces aurantiacus";4
"Thelenella fugiens";4
"Trametes hirsuta";4
"Trametes incondita";4
"Trametes membranacea ";4
"Trametes roseola";4
"Trichoconis angustispora";4
"Trichoconis schiffnerulae";4
"Trichothecium roseum";4
"Trichothelium alboatrum";4
"Tulostoma chevalieri";4
"Uredo lindackeriae";4
"Uredopeltis chevalieri";4
"Uredopeltis congensis";4
"Uromyces eragrostidis";4
"Usnea hispida";4
"Usnea speciosa";4
"Ustilaginoidea ochracea";4
"Ustilago cynodontis";4
"Ustilago induta";4
"Verticicladium ugandense";4
"Vizella gomphispora";4
"Xerocomus hypoxanthus";4
"Xerotus afer";4
"Xylaria mellissii";4
"Xylaria papyrifera";4
"Zasmidium adeniae";4
"Acaulospora elegans";3
"Acremonium elatum";3
"Aecidium charantiae";3
"Aecidium cookeanum";3
"Aecidium justiciae";3
"Aecidium leonense";3
"Aecidium mitracarpi";3
"Aecidium phyllanthi-floribundi";3
"Aecidium tubulosum";3
"Aecidium tylophorae";3
"Aecidium vangueriae";3
"Aecidium xylopiae";3
"Agaricus arvensis";3
"Agaricus augustus";3
"Agaricus bisporus";3
"Akanthomyces johnsonii";3
"Albifimbria verrucaria";3
"Albugo candida";3
"Alternaria solani";3
"Amanita bingensis";3
"Amanita pulverulenta";3
"Amaurodon angulisporus";3
"Ambispora gerdemannii";3
"Anthracocystis everhartii";3
"Aplosporella violacea";3
"Appendiculella dombeyae";3
"Appendiculella uapacicola";3
"Arachniotus ruber";3
"Arcyria incarnata";3
"Arcyria insignis";3
"Arthrinium phaeospermum";3
"Aspergillus anthodesmis";3
"Aspergillus clavatus";3
"Aspergillus funiculosus";3
"Aspergillus rambellii";3
"Asteridiella hughesii";3
"Asteridiella melastomatacearum";3
"Asteridiella plumeriae";3
"Asteridiella sepulta";3
"Asteridiella thunbergiae-chrysopis";3
"Asteridiella triloba";3
"Asterina aburiensis";3
"Asterina blanda";3
"Asterina capparis";3
"Asterina deightonii";3
"Asterina disseminata";3
"Asterina homaliicola";3
"Asterina leonensis";3
"Asterina scaberrima";3
"Asterina strophanthi";3
"Asterina tertia";3
"Asterina tragiae";3
"Asterinella pseudospondiadis";3
"Asterolibertia burchelliae";3
"Asterostomella walleniae";3
"Asterothyrium monosporum";3
"Auerswaldia excoriata";3
"Auricularia mesenterica";3
"Balansia andropogonis";3
"Balansia claviceps";3
"Bipolaris sorokiniana";3
"Boletellus linderi";3
"Boletus loosei";3
"Botryodiplodia palmarum";3
"Botryosporium longibrachiatum";3
"Brobdingnagia nigeriensis";3
"Brooksia tropicalis";3
"Bulbothrix isidiza";3
"Bulgaria turbinata";3
"Byssoloma subdiscordans";3
"Calvatia bicolor";3
"Ceraceosorus africanus";3
"Cercospora calendulae";3
"Cercospora fukushiana";3
"Cercospora grandissima";3
"Cercospora hyalospora";3
"Cercospora longissima";3
"Cercospora melongenae";3
"Cercospora pulcherrima";3
"Cerebella cenchroidis";3
"Ceriporiopsis hypolateritia";3
"Chaetomium arachnoides";3
"Chlorophyllum globosum";3
"Chlorophyllum rhachodes";3
"Chondrostereum purpureum";3
"Chrysomphalina chrysophylla";3
"Claviceps maximensis";3
"Claviceps sorghi";3
"Clavulina cartilaginea";3
"Coelomomyces walkeri";3
"Collaria arcyrionema";3
"Colletotrichum echinatum";3
"Colletotrichum manihotis";3
"Colletotrichum oryzae";3
"Colus hirudinosus";3
"Coniothyriella theobromae";3
"Coprinellus domesticus";3
"Cordyceps farinosa";3
"Coriolopsis helvola";3
"Cortinarius talus";3
"Corynespora elaeidicola";3
"Corynespora vismiae";3
"Craterium minutum";3
"Crinipellis ghanaensis";3
"Crinipellis palmarum";3
"Crinipellis pseudosplachnoides";3
"Cunninghamella elegans";3
"Curvularia intermedia";3
"Curvularia stapeliae";3
"Cymatoderma dendriticum";3
"Deconica montana";3
"Delortia palmicola";3
"Dendryphion effusum";3
"Denticularia modesta";3
"Dentiscutata erythropus";3
"Diaporthe pterocarpi";3
"Diatrype caminata";3
"Dictyoarthrinium africanum";3
"Dictyonella scabra";3
"Dictyosporium cocophylum";3
"Dicyma togoensis";3
"Diderma effusum";3
"Didymium melanospermum";3
"Diedickea piptadeniae";3
"Dinemasporium aberrans";3
"Diorchidium quadrifidum";3
"Dirinaria africana";3
"Dirinaria applanata";3
"Diversispora eburnea ";3
"Dominikia aurea";3
"Drechslera ellisii";3
"Drechslera mediocris";3
"Dyplolabia afzelii";3
"Echinoplaca diffluens";3
"Echinoplaca pellicula";3
"Eichleriella shearii";3
"Ellisembia dioscoreae";3
"Endocalyx thwaitesii";3
"Enerthidium canarii";3
"Englerulella ugandensis";3
"Epicoccum neglectum";3
"Eriomycopsis biseptata";3
"Erysiphe acalyphae";3
"Eumitria baileyi";3
"Eutypella citricola";3
"Eutypella coffeicola";3
"Exidia thuretiana";3
"Exosporium leptoderridicola";3
"Fibroidium balsaminae";3
"Fibroidium sesami";3
"Flagellospora curvula";3
"Fomes fomentarius";3
"Fouragea viridistellata";3
"Funneliformis geosporus";3
"Fusarium proliferatum ";3
"Ganoderma orbiforme";3
"Ganoderma tsugae";3
"Geastrum minimum";3
"Geastrum mirabile";3
"Geastrum schweinitzii";3
"Gibellula pulchra";3
"Gigaspora margarita";3
"Gloeoporus thelephoroides";3
"Glomus brohultii";3
"Glomus rubiforme";3
"Glyphis cicatricosa";3
"Goplana cissi";3
"Graphiopsis chlorocephala";3
"Graphis tenella";3
"Graphium anomalum";3
"Graphium rhodophaeum";3
"Graphium stercorarium";3
"Guignardia alternantherae";3
"Gyrodon cupreus";3
"Gyroporus ballouii ";3
"Gyrothrix circinata";3
"Hapalophragmium millettiae-rhodanthae";3
"Harknessia deightonii";3
"Hebeloma termitaria";3
"Helicobasidium purpureum";3
"Helminthosporium panici";3
"Hemileia buntingii";3
"Hemileia ruspoliae";3
"Hemileia strophanthi";3
"Hexagonia klotzschii";3
"Hiospira hendrickxii";3
"Hydnum proliferum";3
"Hypoxylon haematostroma";3
"Hysterium vermiforme";3
"Hysterostomella elaeidicola";3
"Hysterostomella tetracerae";3
"Ileodictyon gracile";3
"Infundibulicybe gibba";3
"Irenina heudeloti";3
"Irenopsis aburiensis";3
"Irenopsis tarrietiae";3
"Irpex lacteus ";3
"Kretzschmaria clavus";3
"Laboulbenia claudei";3
"Laboulbenia nimbaensis";3
"Laboulbenia strigomeri";3
"Lacellina macrospora";3
"Lacellinopsis spiralis";3
"Lactarius acutus";3
"Lactarius hispidulus";3
"Lactarius lignyotus";3
"Lactifluus aurantiifolius";3
"Lactifluus flavellus";3
"Lactifluus goossensiae";3
"Lactifluus heimii";3
"Lactifluus longibasidius";3
"Lactifluus melleus";3
"Lactifluus membranaceus";3
"Lactifluus pectinatus";3
"Lactocollybia epia";3
"Lasioloma arachnoideum";3
"Laxitextum bicolor";3
"Lecanicillium psalliotae";3
"Lecanora aequinoctialis";3
"Lecidea rubina";3
"Lembosia anogeissi";3
"Lembosia carpodini";3
"Lembosia lophirae";3
"Lentinus atrobrunneus";3
"Lentinus crinitus";3
"Lentinus stuppeus";3
"Lenzites applanatus";3
"Leptosphaeria oryzina";3
"Leptosphaeria patellaeformis";3
"Leucocintractia leucoderma";3
"Leveillula clavata";3
"Linocarpon manihotis";3
"Lycogala exiguum";3
"Lysurus arachnoideus";3
"Macrolepiota dolichaula";3
"Macrophomina pseudophaseolina";3
"Marasmiellus afer";3
"Marasmiellus paspali";3
"Marasmius atrorubens";3
"Marasmius baumannii";3
"Marasmius brunneolus";3
"Marasmius confertus";3
"Marasmius curreyi";3
"Marasmius luteostipitatus";3
"Marasmius macrolobieti";3
"Marasmius rotalis";3
"Marasmius subruforotula";3
"Mazosia pseudobambusae";3
"Mazosia rubropunctata";3
"Melanospora zamiae";3
"Meliola brevidentata";3
"Meliola butyrospermi";3
"Meliola celtidis";3
"Meliola copaiferae";3
"Meliola dioscoreae";3
"Meliola erythrophlei";3
"Meliola hughesiana";3
"Meliola hymenocardiae";3
"Meliola hypselodelphidis";3
"Meliola incompta";3
"Meliola janeirensis";3
"Meliola kawandensis";3
"Meliola kibirae";3
"Meliola landolphiicola";3
"Meliola micropoda";3
"Meliola millettiae-rhodanthae";3
"Meliola monodorae";3
"Meliola motandrae";3
"Meliola opposita";3
"Meliola pericampyli";3
"Meliola pleioceratis";3
"Meliola pterocarpicola";3
"Meliola secamones";3
"Meliola smeathmanniae";3
"Meliola soroceae";3
"Meliola uvariicola";3
"Meliola woodiana";3
"Metatrichia vesparium";3
"Microcera larvarum";3
"Microidium phyllanthi";3
"Micropeltis congoensis";3
"Moelleriella reineckeana";3
"Monilochaetes infuscans";3
"Mycosphaerella helenae";3
"Myriogenospora paspali";3
"Navisporus floccosus";3
"Nectria coffeigena";3
"Nectria masseei";3
"Nectria xenoderma";3
"Neocosmospora theobromae";3
"Neofusicoccum ribis";3
"Nigroporus vinosus";3
"Ocellularia discoidea";3
"Ophiocordyceps myrmecophila";3
"Oxydothis elaeidicola";3
"Paecilomyces cinnamomeus";3
"Panaeolina foenisecii";3
"Parodiella perisporioides";3
"Passalora crotonis";3
"Passalora gliricidiae";3
"Penicillium aurantiogriseum";3
"Penicillium expansum";3
"Periconiella leonensis";3
"Peroneutypella pusilla";3
"Pestalotia hughesii";3
"Pestalotiopsis adusta";3
"Pestalotiopsis coffeae";3
"Pestalotiopsis maculiformans";3
"Pestalotiopsis owenii";3
"Phaeodomus rauwolfiae";3
"Phakopsora candelabricae";3
"Phellinus spadiceus";3
"Phoma insidiosa";3
"Phomatospora dinemasporium";3
"Phomopsis vexans";3
"Phyllogyalidea epiphylla";3
"Phylloporia chrysites ";3
"Phyllopsora buettneri";3
"Phyllosticta manihotis";3
"Physarum pezizoideum";3
"Physopella hansfordii";3
"Phytophthora megakarya";3
"Pithomyces elaeidicola";3
"Pleurotus colae";3
"Pleurotus ostreatus";3
"Pleurotus pulmonarius";3
"Podaxis carcinomalis";3
"Podonectria coccicola";3
"Podoscypha petalodes ";3
"Podosphaera fuliginea";3
"Polymyxa graminis";3
"Polyporus nubilus";3
"Polyporus pediformis";3
"Polyporus pulcher";3
"Porina follmanniana";3
"Porina limbulata";3
"Porina nucula";3
"Porina semecarpi";3
"Porina trichothelioides";3
"Prillieuxina ixoricola";3
"Prillieuxina rhaphiostylidis";3
"Protubera clathroidea";3
"Psathyrella pygmaea";3
"Pseudocercospora borreriae";3
"Pseudocercospora melochiae";3
"Pseudocercospora polysciadis";3
"Pseudocercospora purpurea";3
"Pseudocercospora ranjita";3
"Pseudocercospora rhigiocaryae";3
"Pseudocercospora riachueli";3
"Pseudocercospora vignae-reticulatae";3
"Pseudocercospora waltheriae";3
"Pseudoidium azadirachtae";3
"Psorotheciopsis premneella";3
"Puccinia abutilonis";3
"Puccinia cenchri";3
"Puccinia chaseana";3
"Puccinia conclusa";3
"Puccinia cyperi-tagetiformis";3
"Puccinia holosericea";3
"Puccinia hoslundiae";3
"Puccinia kampalensis";3
"Puccinia lantanae";3
"Puccinia levis";3
"Puccinia lippiicola";3
"Pulveroboletus africanus";3
"Pulveroboletus trinitensis";3
"Pyrenochaeta penniseti";3
"Pyrenopolyporus hunteri";3
"Pyrenula fuscolurida";3
"Pythium myriotylum";3
"Pyxine adamesii";3
"Ramaria africana";3
"Ravenelia leonensis";3
"Ravenelia ornata";3
"Rhizomucor pusillus";3
"Rhizophagus manihotis";3
"Russula foetens";3
"Russula grisea";3
"Russula pectinata";3
"Russula pseudopurpurea";3
"Russula rubroalba";3
"Saccharomycodes ludwigii";3
"Sarcopodium flavolanatum";3
"Schiffnerula anisophylleae";3
"Schiffnerula periplocae";3
"Scleroderma cepa";3
"Scolecostigmina combreti";3
"Scutellospora calospora";3
"Scutellospora verrucosa";3
"Scytinostroma phaeosarcum";3
"Segestria octomera";3
"Septoria lactucae";3
"Septoria lycopersici";3
"Septoria zeicola";3
"Septoriella philippinensis";3
"Setameliola argentina";3
"Sorataea ostryoderridis";3
"Sphaeronaema oryzae";3
"Sphaerulina oryzina";3
"Sporidesmium bicolor";3
"Sporidesmium jasminicola";3
"Sporisorium nyassae";3
"Sporopodium phyllocharis";3
"Sporoschisma hemipsilum";3
"Sporothrix insectorum";3
"Stachybotrys nephrosporus";3
"Stagonosporopsis caricae";3
"Staurophallus senegalensis";3
"Stemonitis herbatica";3
"Stemonitopsis typhina";3
"Stereum ostrea";3
"Stigmatomyces giordanii";3
"Stigmatomyces senegalensis";3
"Stilbella burmensis";3
"Stilbum coffeae";3
"Strigula antillarum";3
"Strigula elegans var. stellata";3
"Strigula macrocarpa";3
"Strigula maculata";3
"Strigula melanobapha";3
"Strigula nitidula";3
"Striodiplodia agaves";3
"Stylobates paradoxus";3
"Subulicystidium brachysporum";3
"Symphytocarpus longus";3
"Synchytrium dolichi";3
"Tapellaria phyllophila";3
"Teratosperma appendiculatum";3
"Termitomyces citriophyllus";3
"Theissenia pyrenocrata";3
"Tolyposporium kuwanoanum";3
"Torrubiella arachnophila";3
"Torrubiella flava";3
"Torula herbarum";3
"Trametes niam-niamensis";3
"Trametes speciosa";3
"Trichaptum versatile";3
"Trichothyrium asterophorum";3
"Tropicoporus rudis";3
"Tryblidiella tetraspora";3
"Tuberculina costaricana";3
"Tubifera ferruginosa";3
"Uraecium africanum";3
"Uredo andropogonis-gayani";3
"Uredo clerodendrina";3
"Uredo diocleae";3
"Uredo rottboelliae";3
"Uredo scabies";3
"Uredo tesoensis";3
"Uromyces melantherae";3
"Uromyces panici-sanguinalis";3
"Uromyces pieningii";3
"Uromyces pretoriensis";3
"Usnea ledienii";3
"Ustilago deformis";3
"Ustilago flagellata";3
"Volvopluteus gloiocephalus";3
"Xylaria anisopleura";3
"Xylaria curta";3
"Xylaria haemorrhoidalis";3
"Xylaria rhopaloides";3
"Xylaria scopiformis";3
"Xylaria tabacina";3
"Zasmidium cercestidis";3
"Zasmidium gongronematis";3
"Abortiporus roseus";2
"Absidia capillata";2
"Acanthonitschkea argentinensis";2
"Acanthonitschkea tristis";2
"Acarocybe deightonii";2
"Acaulospora delicata";2
"Acaulospora lacunosa";2
"Acaulospora longula";2
"Acaulospora rehmii";2
"Acaulospora tuberculata";2
"Achrotelium urerae";2
"Acremoniella atra";2
"Acremonium cajani";2
"Acremonium egyptiacum";2
"Acremonium moriforme";2
"Acrostaurus turneri";2
"Aecidium banketense";2
"Aecidium cussoniae";2
"Aecidium cynanchi";2
"Aecidium evansii";2
"Aecidium gynurae-cernuae";2
"Aecidium incomparabile";2
"Aecidium jasminicola";2
"Aecidium microglossae";2
"Aecidium pergulariae";2
"Aecidium phaylopsidis";2
"Aecidium plectroniae";2
"Aecidium seguelae";2
"Aecidium tafoense";2
"Aecidium yapoense";2
"Agaricus brunneopunctatus";2
"Agaricus campestris";2
"Agaricus carminescens";2
"Akanthomyces aranearum";2
"Akanthomyces lecanii";2
"Akanthomyces pistillariiformis";2
"Allographa striatula";2
"Alternaria atra";2
"Alternaria brassicae";2
"Alternaria hibisci";2
"Alternaria padwickii";2
"Alternaria sesami";2
"Alternaria tenuissima";2
"Amandinea efflorescens";2
"Amanita afrospinosa";2
"Amanita fulvopulverulenta";2
"Amanita lanosa";2
"Amanita lanosula";2
"Amanita phalloides";2
"Amauroderma auriscalpium";2
"Amauroderma conjunctum";2
"Amauroderma exile";2
"Amauroderma rude";2
"Amauroderma sericatum ";2
"Amniculicola longissima";2
"Ampelomyces quisqualis";2
"Ampullifera leonensis";2
"Anaptychia adamesii";2
"Anaptychia leucomelos var. multifida";2
"Anisomeridium foliicola";2
"Annellodochium ramulisporum";2
"Annellophora mussaendae";2
"Annellophora phoenicis";2
"Anteaglonium parvulum ";2
"Anthostomella coffeae";2
"Anthracocystis caledonica";2
"Anthracocystis compacta";2
"Anthracocystis penniseti";2
"Anthracocystis tothii";2
"Aplanocalenia inconspicua";2
"Aplosporella elaeidis";2
"Archaeospora undulata";2
"Aristastoma guttulosum";2
"Arthonia accolens";2
"Arthonia flavoverrucosa";2
"Arthonia lividula";2
"Arthrinium arundinis";2
"Arthrobotrys superbus";2
"Aschersonia hypocreoidea";2
"Ascochyta heveae";2
"Aspergillus aculeatus";2
"Aspergillus aureolus";2
"Aspergillus carbonarius";2
"Aspergillus carneus";2
"Aspergillus coremiiformis";2
"Aspergillus elegans";2
"Aspergillus fischeri";2
"Aspergillus giganteus";2
"Aspergillus gracilis";2
"Aspergillus implicatus";2
"Aspergillus ivoriensis";2
"Aspergillus longivesica";2
"Aspergillus reptans";2
"Aspergillus sclerotiorum";2
"Aspergillus terricola";2
"Asperisporium caricae";2
"Asteridiella anthocleistae";2
"Asteridiella capparis";2
"Asteridiella cordiae";2
"Asteridiella deightonii";2
"Asteridiella diospyricola";2
"Asteridiella harunganae";2
"Asteridiella hippocrateae";2
"Asteridiella homalii-angustifolii";2
"Asteridiella irregularis";2
"Asteridiella premnae";2
"Asteridiella salaciae-erectae";2
"Asteridiella soyauxiae";2
"Asteridiella voacangae";2
"Asterina artabotrydis";2
"Asterina baphiae";2
"Asterina cissi";2
"Asterina contigua";2
"Asterina grewiae";2
"Asterina hapala";2
"Asterina jaundeae";2
"Asterina leeae";2
"Asterina pycnanthi";2
"Asterina sponiae";2
"Asterina thunbergiicola";2
"Asterina trichiliae";2
"Asterina turraeae";2
"Asterinella entebbeensis";2
"Asterinella stuhlmannii";2
"Asterolibertia parinarii";2
"Asterostomella caricae";2
"Asterothyrium argenteum";2
"Aulaxina opegraphina";2
"Auricularia fuscosuccinea";2
"Auricularia nigricans";2
"Bacidia aurantiaca";2
"Bacidia carnea";2
"Bacidia nigeriensis";2
"Bacidina pallidocarnea";2
"Balansia henningsiana";2
"Balansia sacchari";2
"Balansiopsis schumanniana ";2
"Balladyna velutina";2
"Balladynopsis crossopterygis";2
"Bellulicauda dialii";2
"Bilimbia sublecanorina";2
"Bipolaris triticicola";2
"Bisporella citrina";2
"Bjerkandera adusta";2
"Blakeslea trispora";2
"Boeremia lycopersici";2
"Boletus njalaensis";2
"Boletus pallidissimus";2
"Bombyliospora nigeriensis";2
"Botryodiplodia caricae";2
"Brasilicia foliicola";2
"Brigantiaea tricolor";2
"Buellia adamesii";2
"Buellia deightonii";2
"Buellia subalbula";2
"Byssolecania deplanata";2
"Byssoloma aeruginescens";2
"Byssoloma sprucei";2
"Byssoloma usambarense";2
"Calenia monospora";2
"Calenia thelotremella";2
"Calloriopsis herpotricha";2
"Calonectria meliolae";2
"Calonectria ugandae";2
"Calostilbe striispora";2
"Calothyriella ananassae";2
"Calvatia gardneri";2
"Calvatia subtomentosa";2
"Candida albicans";2
"Canoparmelia pustulescens";2
"Cantharellus defibulatus";2
"Ceratophoma manihoticola";2
"Cercospora abromae";2
"Cercospora anchomanicola";2
"Cercospora asparagi";2
"Cercospora averrhoae";2
"Cercospora celosiae";2
"Cercospora codiaei";2
"Cercospora deformans";2
"Cercospora latimaculans";2
"Cercospora mirabilis";2
"Cercospora petuniae";2
"Cercospora phyllanthi-pentandri";2
"Cercospora puderi";2
"Cercospora richardiicola";2
"Cercospora schiffnerulae";2
"Cercospora sojina";2
"Cercospora ternateae";2
"Cercospora tetragoniae";2
"Cercosporella pantoleuca";2
"Cercosporella telosmae";2
"Cercosporidium cassiocarpum";2
"Cerotelium deightonii";2
"Cerotelium proximellum";2
"Cestodella pachyboli";2
"Chaconia coaetanea";2
"Chaetomidium setosum";2
"Chaetomium thermophilum";2
"Chaetothyrium guaraniticum";2
"Chalciporus griseus ";2
"Chionomyces meliolicola";2
"Choanephora infundibulifera";2
"Chrysothrix candelaris";2
"Circinotrichum falcatisporum";2
"Circinotrichum olivaceum";2
"Cirsosia flabellariae";2
"Cirsosia manaosensis";2
"Cirsosia transversalis";2
"Cladosporium colocasiae";2
"Cladosporium oxysporum";2
"Cladosporium sphaerospermum";2
"Clasterosporium scleriae";2
"Clathrus parvulus";2
"Claviradulomyces dabeicola";2
"Clitocybe rivulosa";2
"Clypeolum sparsum";2
"Coccocarpia erythroxyli";2
"Coccomyces cocoes";2
"Coccospora ulei";2
"Cochliobolus bicolor";2
"Cochliobolus setariae";2
"Coelomomyces grassei";2
"Coenogonium hypophyllum";2
"Coenogonium lisowskii";2
"Coenogonium zonatum";2
"Coleosporium phyllanthinum";2
"Collema leptaleum var. biliosum";2
"Collema pulchellum var. subnigrescens";2
"Colletotrichum crassipes";2
"Colletotrichum gloeosporioides f.sp. manihotis";2
"Colletotrichum heveae";2
"Collybia njalaensis";2
"Collybia sierraleonis";2
"Colospora citrispora";2
"Coltricia pyrophila ";2
"Coniella hibisci";2
"Coniella musaiaensis";2
"Coniella petrakii";2
"Coniothyrium concentricum";2
"Coniothyrium dolichi";2
"Cookeina afzelii";2
"Coprinellus ephemerus";2
"Coprinellus micaceus";2
"Coprinopsis fibrillosa";2
"Corallomycetella elegans";2
"Cordyceps coleopterorum";2
"Cordyceps ghanensis";2
"Cordyceps javanica";2
"Coriolopsis luteo-olivacea";2
"Coriolus cingulatus";2
"Coriolus gallopavonis";2
"Coriolus lutescens";2
"Corynespora hansfordii";2
"Corynespora homaliicola";2
"Corynespora lanneicola";2
"Corynespora leptoderridicola";2
"Corynespora trichiliae";2
"Coryneum psidii";2
"Craterium aureum";2
"Cribraria microcarpa";2
"Cribraria violacea";2
"Crinipellis beninensis";2
"Crinipellis ochracea";2
"Crossopsora perscita";2
"Cryptovalsa citri";2
"Curvularia penniseti";2
"Curvularia spicifera";2
"Curvularia verrucosa";2
"Curvularia verruculosa";2
"Cyathus intermedius";2
"Cymatoderma caperatum";2
"Cystolepiota luteohemisphaerica";2
"Cytosphaera mangiferae";2
"Daedalea quercina";2
"Daloala mardonii";2
"Deflexula microspora";2
"Deightoniella leonensis";2
"Denticularia fici";2
"Dentiscutata nigra";2
"Dentiscutata savannicola";2
"Dictyoasterina conopharyngiae";2
"Diderma hemisphaericum";2
"Didymella americana";2
"Didymella arachidicola";2
"Dimeriella hygrometrica";2
"Dimerina mindanaensis";2
"Dimerium venturioides";2
"Dinemasporium bicristatum";2
"Diplodia arachidis";2
"Diplodia rapax";2
"Dirinaria aspera";2
"Dirinaria consimilis";2
"Dirinaria isidiophora";2
"Dirinaria leopoldii";2
"Dirinaria palmarum";2
"Discella cacaoicola";2
"Disciseda minima";2
"Diversispora epigaea";2
"Dolichousnea trichodeoides";2
"Domingoella deightonii";2
"Donkioporia expansa";2
"Duportella schomburgkii";2
"Echidnodes cocoes";2
"Echinoplaca epiphylla";2
"Echinoplaca leucotrichoides";2
"Ellisembia bambusae";2
"Ellisembia brachypus";2
"Ellisembia pseudoseptata";2
"Ellismarsporium hypselodelphyos";2
"Elsinoe canavaliae";2
"Endophragmiella albiziae";2
"Endophragmiella leonensis";2
"Endophylloides guineensis";2
"Endophyllum formosanum";2
"Englerula xanthina";2
"Enterobryus tuzetae";2
"Entoloma afrum";2
"Epibryon filiforme";2
"Epichloe oplismeni";2
"Eriomycopsis bomplandi";2
"Erysiphe cruciferarum";2
"Erysiphe necator";2
"Exserohilum inaequale";2
"Exserohilum longirostratum";2
"Fasciatispora bicincta";2
"Favolus grammocephalus";2
"Fellhanera africana";2
"Fellhanera aurantiaca";2
"Fellhanera parvula";2
"Fellhanera rubida";2
"Fellhanera semecarpi";2
